id,text,start_offset,end_offset,label
13907,trying to find an album like solitude standing by suzanne vega my favorite album since age 7,50,63,Artist_deduced
13910,i like metro booming no complaints and drake sneakin i need more songs with this vibe any ideas,7,20,Artist_deduced
13910,i like metro booming no complaints and drake sneakin i need more songs with this vibe any ideas,21,34,WoA_deduced
13910,i like metro booming no complaints and drake sneakin i need more songs with this vibe any ideas,39,44,Artist_deduced
13910,i like metro booming no complaints and drake sneakin i need more songs with this vibe any ideas,45,52,WoA_deduced
13912,synth & rap songs like atlantis by bridgit mendler,23,31,WoA_deduced
13912,synth & rap songs like atlantis by bridgit mendler,35,50,Artist_deduced
13916,caye merry go round,0,4,Artist_deduced
13916,caye merry go round,5,19,WoA_deduced
13918,country rock stuff like from a star is born,29,43,WoA_known
13921,looking for similar sad depressed ambient atmospheric beats such as this bones deadindesignerclothes | internetboi remix,73,100,WoA_deduced
13921,looking for similar sad depressed ambient atmospheric beats such as this bones deadindesignerclothes | internetboi remix,103,114,Artist_deduced
13922,soho disco hold on,0,10,Artist_deduced
13922,soho disco hold on,11,18,WoA_deduced
13923,looking for deep music similar to 2 pac styles p,34,39,Artist_known
13923,looking for deep music similar to 2 pac styles p,40,48,Artist_or_WoA_deduced
13924,songs similar to cindy by tammany hall nyc,17,22,WoA_deduced
13924,songs similar to cindy by tammany hall nyc,26,42,Artist_deduced
13925,in need of some music similar to the likes of rage against the machine bring me the horizon and dz deathrays,46,70,Artist_known
13925,in need of some music similar to the likes of rage against the machine bring me the horizon and dz deathrays,71,91,Artist_known
13925,in need of some music similar to the likes of rage against the machine bring me the horizon and dz deathrays,96,108,Artist_deduced
13928,the honeymoon era by paiige,0,17,WoA_deduced
13928,the honeymoon era by paiige,21,27,Artist_deduced
13930,any similiar suggestions to the song seeya by deadmau5 and colleen dagostino,37,42,WoA_deduced
13930,any similiar suggestions to the song seeya by deadmau5 and colleen dagostino,46,54,Artist_known
13930,any similiar suggestions to the song seeya by deadmau5 and colleen dagostino,59,76,Artist_deduced
13934,intense songs like the chain by fleetwood mac,19,28,WoA_known
13934,intense songs like the chain by fleetwood mac,32,45,Artist_known
13936,after a long music rut i was happy to find koi child but theyre gone now and i need more,43,52,Artist_deduced
13940,recommend for me something similar to sturgill simpson,38,54,Artist_deduced
13945,im searching for songs that are like post malone leave,37,48,Artist_known
13945,im searching for songs that are like post malone leave,49,54,WoA_deduced
13951,can you suggest some songs similar to black sheep from scott pilgrim vs the world,38,49,WoA_deduced
13951,can you suggest some songs similar to black sheep from scott pilgrim vs the world,55,81,Artist_deduced
13953,music similar to nier automatas soundtrack,17,31,WoA_deduced
13957,upbeat jazz like those from princess and the frog and hadestown,28,49,Artist_deduced
13957,upbeat jazz like those from princess and the frog and hadestown,54,63,Artist_deduced
13959,indie arctic monkeys green day nirvana etc,6,20,Artist_known
13959,indie arctic monkeys green day nirvana etc,21,30,Artist_known
13959,indie arctic monkeys green day nirvana etc,31,38,Artist_known
13963,music like kid cudis,11,20,Artist_known
13966,looking for songs with a sad harmonica like the overcooked theme song,44,59,WoA_deduced
13968,suggest something similar to wayfaring strangers by johnny cash | some good fiddle music,29,48,WoA_deduced
13968,suggest something similar to wayfaring strangers by johnny cash | some good fiddle music,52,63,Artist_known
13970,recently listened to time to move by carmen,21,33,WoA_deduced
13970,recently listened to time to move by carmen,37,43,Artist_deduced
13975,looking for songs like the nights | avicii,23,34,WoA_deduced
13975,looking for songs like the nights | avicii,36,42,Artist_known
13976,something that kind of sounds similar to the chorus of feel good inc,55,68,WoA_known
13978,more songs like hold my liquor by kanye west,16,31,WoA_deduced
13978,more songs like hold my liquor by kanye west,34,44,Artist_known
13983,songs similar to blank space by i prevail,17,28,WoA_deduced
13983,songs similar to blank space by i prevail,32,41,Artist_deduced
13984,trying to find the music genre and any suggestions like the second half of this song already set the start point to halfway similar to esbe fulfill the dream,135,139,Artist_deduced
13984,trying to find the music genre and any suggestions like the second half of this song already set the start point to halfway similar to esbe fulfill the dream,140,157,WoA_deduced
13994,ive been getting into tyler the creator and chance the rapper recently | also looking for artists similar to elvis bob crosby and that kinda vibe,22,27,Artist_deduced
13994,ive been getting into tyler the creator and chance the rapper recently | also looking for artists similar to elvis bob crosby and that kinda vibe,44,50,Artist_deduced
13994,ive been getting into tyler the creator and chance the rapper recently | also looking for artists similar to elvis bob crosby and that kinda vibe,109,114,Artist_known
13994,ive been getting into tyler the creator and chance the rapper recently | also looking for artists similar to elvis bob crosby and that kinda vibe,115,125,Artist_deduced
13996,music like portland by bowling shoes,11,19,WoA_deduced
13996,music like portland by bowling shoes,23,36,Artist_deduced
13998,songs similar to akiko shikatas hymnos,17,31,Artist_deduced
13998,songs similar to akiko shikatas hymnos,32,38,WoA_deduced
14001,similar songs to endless summer by the midnight,17,31,WoA_deduced
14001,similar songs to endless summer by the midnight,35,47,Artist_deduced
14003,looking for bands artists similar to trust,37,42,Artist_deduced
14007,music like worakls,11,18,Artist_known
14008,love hermeto pascoal similar artists,0,20,Artist_deduced
14012,the piper at the gates of dawn pink floyd,0,30,WoA_deduced
14012,the piper at the gates of dawn pink floyd,31,41,Artist_known
14022,similar music as sopor aeternus,17,31,Artist_or_WoA_deduced
14024,cherokee numb | 2015,0,13,Artist_or_WoA_deduced
14027,recommend me some songs similar to the sunslammer cement city remix by homestuck,39,61,WoA_deduced
14027,recommend me some songs similar to the sunslammer cement city remix by homestuck,71,80,Artist_deduced
14028,songs like good news by mac miller | preferrably hip hop,11,20,WoA_deduced
14028,songs like good news by mac miller | preferrably hip hop,24,34,Artist_known
14030,something along the lines of either the chain or mr blue sky,36,45,WoA_deduced
14030,something along the lines of either the chain or mr blue sky,49,60,WoA_deduced
14032,heavy bass x gothic rap like oxygen by bones,29,35,WoA_deduced
14032,heavy bass x gothic rap like oxygen by bones,39,44,Artist_deduced
